danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.806,0.981,-6.689,0.0646,0.00586,0.863,0.0512,0.914,128.0,0Uo3ri0yFn2iUh2c3Z54uO,360077
0.807,0.902,-8.213,0.0517,7.11e-05,0.926,0.222,0.514,122.994,18gn195iZFHDeLX7PiBkfp,320653
0.324,0.89,-7.829,0.039,0.0978,0.917,0.0844,0.177,123.764,1nv4t1MhKQskcQDtjMttpb,226452
0.806,0.79,-5.75,0.0666,0.000908,0.442,0.0852,0.608,126.983,5c5bFCO1suc6DpCmZ6jbRG,213875
0.688,0.881,-6.521,0.0412,0.0445,0.5,0.119,0.446,127.986,6uHTykxbR6MInBeThBE8FV,311250
0.797,0.73,-7.512,0.054,0.00126,0.843,0.0822,0.808,130.014,5mAbqTN6TiyR4CAWkZpiA5,336000
0.782,0.956,-7.993,0.063,0.000527,0.861,0.0743,0.0966,123.995,2QsY0f0WhXwZJNnZpVDArN,275806
0.721,0.939,-4.956,0.0401,0.00789,0.615,0.29,0.811,124.002,0ergVwNCItQRhfkjje6N35,206129
0.73,0.891,-7.939,0.0701,0.045,0.712,0.186,0.976,129.965,6ilWOSGCIpyRCnVUZsSbEB,173264
0.748,0.848,-5.051,0.0385,0.000182,0.851,0.257,0.915,133.0,0AUfe7ZPSE2A2cEAiUYUNe,175000
0.748,0.703,-8.806,0.0524,1.2e-05,0.897,0.0235,0.96,126.018,2MQ7BB6RTMcLCLPBVa5xIp,269444
0.639,0.921,-5.544,0.0475,0.00658,0.00998,0.342,0.236,124.027,46o37mw0hTaSuotnesuHEZ,190645
0.566,0.822,-8.676,0.0423,0.00321,0.199,0.154,0.697,123.987,6yRept26q98OLhSxaarGRl,160645
0.798,0.819,-7.15,0.0458,0.00106,0.537,0.199,0.846,124.981,1UtZw9Iu0mL6mMHksMN4Hk,238080
0.902,0.778,-7.644,0.0531,0.139,0.906,0.255,0.47,126.998,7cH4sQ13dOhS8B6SNnowaj,260200
0.859,0.624,-9.251,0.141,0.00214,0.665,0.0337,0.342,126.965,7v44o3tyblVCSuxkYLikqo,243116
0.768,0.767,-8.06,0.0358,0.194,0.0,0.121,0.457,125.029,07VcTAooOBP8hIluuUS5xr,132000
0.72,0.882,-5.073,0.0378,0.0246,0.0978,0.115,0.181,124.006,1FXlxs2DGHGlDx5ggf00hn,208996
0.634,0.713,-3.718,0.0357,0.245,0.000169,0.0703,0.218,128.02,2ZpL0ykp4gIyMxHam6vi6G,164056
0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,5zviMoAeuerK1Rd58qXASv,244235
0.675,0.672,-6.122,0.031,0.00215,0.00183,0.0751,0.345,122.93,2wPG888F5AMkxILKc9Pc3Q,176123
0.748,0.855,-1.741,0.0629,0.319,0.000152,0.115,0.475,97.988,03P8OuXYbTy6dCWq007z1q,200894
0.674,0.86,-3.318,0.0369,0.155,3.21e-06,0.359,0.771,122.975,5IfHQilcjciOxJQBFCNCCN,176610
0.746,0.888,-6.15,0.0726,0.0401,0.00191,0.0835,0.296,124.954,4ZWyj5whGZ3nNLwOtOLrMt,129600
0.651,0.702,-7.833,0.0876,0.0256,4.87e-05,0.129,0.539,124.924,793OuR8rJ0zpVp708ONAxO,180600
0.637,0.813,-5.199,0.0544,0.0289,0.0,0.0906,0.429,122.963,3ZCLZ1tQf9Pcl2UO8s6JnN,155122
0.694,0.828,-4.653,0.0336,0.0399,0.0,0.0796,0.407,126.002,5WOnsi0Bug74LmhxcPfKvR,150476
0.741,0.774,-5.485,0.0329,0.00161,1.69e-06,0.245,0.543,120.962,0W98yebOu4MC2ULhurYbAZ,172134
0.743,0.781,-5.29,0.0329,0.222,0.000132,0.255,0.713,120.032,36fFojPImg5YSuktc7ph3j,151820
0.636,0.69,-5.011,0.0484,0.0947,0.0,0.169,0.444,123.994,4W1JavoraGzh83nluQHY6C,221885
0.646,0.742,-4.96,0.0254,0.0224,4.99e-05,0.141,0.136,104.991,4hHvZD1pcvG8rxUkhau6Is,179429
0.483,0.917,-2.528,0.0438,0.00235,0.000347,0.119,0.323,129.035,7mXNYEVh9FW72c12qBaO3p,145174
0.608,0.845,-2.292,0.0597,0.136,0.0,0.111,0.322,98.976,2zh01m4PiHaZz4BAm0NRxs,218240
0.638,0.872,-6.221,0.0415,0.0241,0.0159,0.118,0.253,121.041,2OZZpID4LgZ0GGm8XB99e3,199091
0.717,0.734,-5.712,0.0426,0.28,0.000101,0.147,0.894,91.014,7dTd00X8Mc5iErfQQyBA6B,171360
0.776,0.824,-5.117,0.039,0.0871,0.0538,0.184,0.771,125.027,19BoXyNUZB8M9PgAyMHVRg,127500
0.749,0.794,-6.798,0.0379,0.0198,3.67e-05,0.1,0.385,123.955,37107dPB28NderX4Tpbirg,153871
0.363,0.486,-10.905,0.0624,0.827,0.0445,0.11,0.0923,111.078,4X66U6SUjvZqiKYIpCWXnq,487359
0.518,0.683,-5.295,0.0364,0.346,0.0,0.311,0.304,141.971,4IvuPZogXbY7LODs7qzr0W,182654
0.511,0.804,-3.808,0.0433,0.0619,0.0,0.0873,0.484,145.055,6DiogHhtwkVgUHUDUJVuXV,224570
0.679,0.619,-4.983,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,147147
0.705,0.924,-3.202,0.0321,0.00349,2.57e-05,0.332,0.337,119.991,46id9snGVXnL2aUR5nISKC,180825
0.72,0.823,-6.119,0.036,0.0889,0.0004,0.274,0.782,117.988,01mt0RLXC0DQ4VPQpV6WWy,158019
0.617,0.756,-5.812,0.105,0.213,0.0,0.153,0.432,121.806,19boUY253NrYTqJMh50d5X,168197
0.759,0.658,-7.405,0.072,0.0953,3.51e-05,0.121,0.3,124.017,7r1tJrG00pgUbVioN1hbzf,206090
0.644,0.616,-3.928,0.0391,0.0927,0.0,0.105,0.467,124.957,3Dr0xDJwXy6JkiHNJfv5zd,192000
0.663,0.827,-3.135,0.0372,0.0185,0.00104,0.265,0.395,104.985,3IUiA6msgyFl3f8kzbdgQP,208017
0.564,0.931,-3.163,0.0357,0.0169,0.842,0.117,0.866,126.002,5XZXl7asBflC33KL5zaLXW,167619
0.647,0.908,-5.606,0.0324,0.0363,2.48e-06,0.075,0.163,125.953,46JbXTR6VNrnnoJJAsn6gN,141453
0.675,0.563,-5.96,0.0293,0.7,2.63e-06,0.704,0.571,108.968,3h6M4K3mBtb2ywoYhG7954,165172
0.716,0.574,-10.276,0.0334,0.532,0.0493,0.125,0.358,142.051,1ByxuN2e68C9mAx85Vcumt,278227
0.706,0.894,-4.765,0.0331,0.0181,1.05e-05,0.306,0.475,122.031,4s4odJtCP8YlXssj1VYrp6,161634
0.535,0.54,-7.19,0.0377,0.0537,0.0,0.332,0.266,128.048,6sWsJFiZ7LJm6BqHCpy46V,176078
0.614,0.762,-5.146,0.0481,0.00106,1.5e-06,0.0545,0.255,124.902,6Qv3OWGNixqEobRC5vM0Bp,211360
0.627,0.869,-3.966,0.0335,0.00527,5.3e-05,0.104,0.44,124.962,4deWlPS9a4WH2UmdvsamrB,222830
0.519,0.61,-10.808,0.0608,0.458,0.151,0.191,0.184,119.919,1Z0N9hxlzZRPAKI5Q33jsq,229213
0.67,0.696,-7.892,0.283,0.187,0.00213,0.0659,0.0797,128.047,310TW3iypnMo8laEWughHb,189797
0.601,0.444,-9.198,0.0313,0.187,0.00175,0.125,0.107,120.012,2FsUQgO3jopRHjW6rQ7jMc,213507
0.694,0.813,-5.466,0.0785,0.286,0.00071,0.127,0.462,123.992,4mUJ5LUrEYm12deebNCZSA,166718
0.519,0.746,-5.217,0.0505,0.386,0.0,0.117,0.527,90.999,0HPJa3SJksQakwtOrJT7pj,196535
0.632,0.731,-5.737,0.0356,0.0321,5.16e-05,0.317,0.0796,127.949,7A9y0ywTGS4iPM5huZAhKf,172390
0.636,0.852,-2.919,0.115,0.0569,0.0,0.035,0.442,112.831,5TAlj8WBSEWPdzudunvu0B,168982
0.503,0.983,-3.785,0.111,0.0861,0.131,0.088,0.343,181.548,4qOErzIVJ5dGY9U0aAZhwz,186526
0.659,0.624,-8.774,0.0538,0.45,1.99e-05,0.477,0.384,123.938,4VEEGfekFjcTjEOxSmUgBF,181936
0.674,0.761,-4.595,0.0775,0.068,0.0,0.0963,0.437,99.975,0gqKw1OIuiSC9Ad6QVWXAK,199200
0.647,0.834,-5.635,0.0355,0.0143,9.88e-05,0.0596,0.307,120.034,4I3kvtjNBcJWI7H9bszT75,194606
0.748,0.661,-7.877,0.051,0.378,0.66,0.104,0.374,123.997,2HirdhcyrBod79Utk0acmI,206251
0.276,0.783,-4.227,0.0626,0.0381,0.0,0.0697,0.156,174.054,6ur4bHIfXz7v38Ug4c7sb9,231833
0.702,0.808,-6.906,0.0404,0.0334,0.000663,0.138,0.312,116.903,4RG63cZOJT5njECPKYMhUU,149744
0.737,0.645,-7.018,0.256,0.581,0.00623,0.208,0.113,117.045,28pyXNW0jwILn3SZ0zIzJc,216667
0.318,0.764,-4.102,0.0956,0.00712,0.0,0.0789,0.507,120.984,2QLdrqojYq2yRKHqv6tXh1,200322
0.695,0.845,-5.026,0.0363,0.0465,1.16e-06,0.117,0.456,124.02,5XZZE1pniUcNCFHgDIdFnZ,177436
0.58,0.745,-4.915,0.048,0.383,0.0,0.25,0.612,150.103,1Gx6oQEiS4h5e7ltUDN1jc,149200
0.591,0.753,-4.946,0.0403,0.113,0.0,0.0627,0.528,128.009,31DsZ9tyytV1rNCZ33yG0D,202530
0.543,0.921,-5.224,0.0707,0.0503,7.6e-06,0.147,0.25,126.014,3Qt4d1IoO5yhQFAUFsTXSK,216258
0.59,0.823,-5.625,0.041,0.0364,0.0,0.205,0.451,119.854,0rY4VH4Gztiwi6uLGaQcdP,198125
0.741,0.826,-5.147,0.0529,0.0749,0.000623,0.142,0.549,123.998,4HgPdfsZJa23uioLcQOefo,166466
0.633,0.605,-9.248,0.031,0.329,0.0343,0.112,0.128,119.983,0reR3yfMTisKWQUnOmjxkN,182458
0.777,0.728,-5.859,0.0506,0.0202,0.00208,0.42,0.46,125.05,5uIPgZYAPggdErCVj6lY56,170955
0.43,0.811,-2.712,0.0621,0.0315,0.0,0.315,0.238,159.988,2wG7MgpfXMCzQcTPCt78Tb,231750
0.794,0.635,-7.754,0.0402,0.118,0.00379,0.0706,0.422,125.971,6lQw8YVh9sXbzcOBzyQPmK,194762
0.577,0.951,-4.524,0.0504,0.0243,6.94e-06,0.611,0.161,124.999,0qLVLi1IS7TjVRXfVGWhVk,199680
0.544,0.591,-6.757,0.0407,0.00711,0.0,0.109,0.188,151.756,4BCda1bJa57fTMB2laaOeX,208421
0.559,0.85,-4.173,0.0385,0.00755,0.0,0.597,0.365,126.973,70ztDWxwMLHje4L7QUyu5d,173858
0.676,0.855,-5.112,0.0418,0.183,3.06e-05,0.109,0.388,120.007,0UJ55vY4Mn8SYj6o6kWaWi,147998
0.724,0.909,-5.617,0.0462,0.0013,0.0058,0.135,0.611,124.042,4Kc1nMxyLCWtx3BganIsQs,188419
0.648,0.757,-5.932,0.0296,0.276,0.092,0.0987,0.38,119.971,2ECjeYPCdRNeuCzO0W1UMW,247327
0.561,0.684,-6.72,0.0317,0.106,0.000108,0.108,0.541,150.985,0MH5FOAb8S35Lqdt6Jjrly,156581
0.615,0.88,-3.717,0.0355,0.000376,0.000966,0.046,0.43,120.044,5VIZnHRkpfZB9f4KoKomBx,199523
0.561,0.93,-3.593,0.035,0.0675,2.9e-05,0.201,0.542,122.991,1Wm5An0CgcaLHkxtPYopfT,172026
0.777,0.661,-9.006,0.0397,0.64,0.0215,0.333,0.394,121.97,5muXOWzcV0ckxYq0ATO1EW,196559
0.684,0.828,-6.291,0.0405,0.000236,0.0689,0.0875,0.647,124.491,6DRq67fCgg5nkKE5ruckW8,225663
0.691,0.556,-9.175,0.0592,0.733,0.000975,0.0815,0.213,124.029,1BKpgXxb9OgZfmQsHRcbls,260313
0.71,0.774,-6.025,0.0344,0.134,0.0,0.206,0.709,124.009,5or0ryC6EUT7kS92UEGqxd,176382
0.794,0.722,-6.024,0.0623,0.00966,0.00179,0.0563,0.6,120.035,2L6rsP2nThuVySclwSUkBT,200000
0.633,0.834,-5.316,0.0383,0.0029,4.37e-05,0.19,0.599,126.981,4IOK3PjSHrQm6dgYZdHZkE,145748
0.53,0.799,-5.631,0.0551,0.0113,0.0,0.896,0.307,131.972,4SCbbGalpHU7n4hqhL5kul,193636
0.799,0.692,-5.814,0.0471,0.00673,3.68e-05,0.083,0.501,114.964,5AiFd5Qn7B2bJNX8DsT1fC,128382
0.714,0.926,-2.727,0.1,0.0089,5.54e-05,0.154,0.565,123.964,1bQeHzGMsZFQx9WRARaBJq,164577
0.723,0.513,-9.598,0.0416,0.34,2.85e-05,0.118,0.573,122.038,1L5Znufb03Ic3r4CFRqTDA,193294
0.574,0.922,-6.309,0.042,0.0151,0.453,0.0835,0.705,126.002,1MPfyPFjBE0e9GGWImKlXf,227385
0.58,0.793,-6.038,0.0463,0.0172,2.8e-05,0.346,0.44,96.979,0lsrtWc4kEYkLs9Nr0xu3s,225155
0.755,0.921,-4.55,0.0414,0.0564,0.0034,0.109,0.795,122.972,5mi9BFrugew7j9HzUpgPEI,201392
0.681,0.76,-6.331,0.062,0.0382,1.11e-05,0.119,0.548,122.895,5ScYUv4grVUOvOECp6TiKZ,171734
0.706,0.668,-6.507,0.0766,0.0929,0.00578,0.104,0.338,124.001,2nMt4SLvhxTRbh1xtHBEWF,240121
0.521,0.68,-6.068,0.0527,0.104,0.0,0.0967,0.174,140.002,5XY6DN8SXjHtj55e7CkZpH,178286
0.779,0.801,-7.774,0.0541,9.23e-05,0.412,0.0533,0.637,123.984,60LqGQ9H0edzxwy2xhH5Sr,164747
0.467,0.869,-6.826,0.0584,0.00285,4.26e-05,0.0847,0.367,147.029,128BW48JmONhjYQzUUwigC,240816
0.731,0.794,-5.845,0.0486,0.0156,0.0282,0.105,0.0638,125.036,1iXulY4UeMdoYQHf6A2SFz,205685
0.586,0.906,-4.336,0.0504,0.00373,1.46e-05,0.387,0.254,129.046,4It1IKc6rUfiu2xOXdQ0iI,224767
0.573,0.751,-4.527,0.038,0.0301,0.0,0.523,0.418,126.012,4oDm90OxoKSOSoJIL9eYVc,221429
0.541,0.67,-7.717,0.0381,0.0237,0.0425,0.298,0.11,101.996,61ANVXKajwPzB2aKeKEWIP,219396
0.658,0.697,-6.221,0.0692,0.168,2.73e-05,0.102,0.562,108.022,371P951lrWGPczNJbBegJe,159250
0.551,0.774,-6.374,0.03,0.235,0.0211,0.158,0.12,124.942,3sQd69KMKSZ8vpiv5rngmJ,188183
0.53,0.846,-8.232,0.0338,0.0552,0.656,0.142,0.199,123.934,4pvluLhHImzU3wDZ0HWMjI,224516
0.518,0.834,-5.825,0.184,0.0759,0.00534,0.123,0.301,124.78,6FAlvEVVjghOb5WjWRuknl,168000
0.488,0.719,-6.269,0.0317,0.0445,0.000184,0.0983,0.142,100.012,7yfnNGWg10OgBjpGx1G2M7,208800
0.659,0.744,-4.943,0.0398,0.0606,0.00154,0.603,0.165,120.088,7d8p8TXJnFcu1Mtd11t13t,154000
0.561,0.651,-2.725,0.031,0.322,0.0,0.1,0.162,105.047,1AJ4HIL7Aj9hXjl1plAkJk,232000
0.743,0.761,-5.726,0.0963,0.189,5.69e-05,0.287,0.535,127.937,0G94oDZCWdfGxcIJZ9hfmW,156008
0.618,0.625,-5.411,0.073,0.245,0.0,0.334,0.313,125.039,70ssLyL7lsxio25h7maT7I,204703
0.547,0.659,-8.963,0.0356,0.00571,0.0165,0.119,0.0583,123.954,2c4dLyo3OqHdaej5tafhfR,296567
0.559,0.807,-4.926,0.123,0.129,1.14e-06,0.118,0.579,124.944,64S5EzF4dYoRWpwbkWLE0R,137444
0.441,0.484,-8.174,0.0294,0.18,7.19e-05,0.0984,0.0385,99.995,2shiTxgdnUwSxvIPil0BZA,302400
0.4,0.612,-9.363,0.0345,0.221,0.751,0.091,0.0697,170.008,7gXY6hi9SOoYDkLQwgVSs1,235765
0.711,0.871,-7.145,0.0572,0.246,0.000143,0.273,0.537,124.985,2OcT8PP3BIeTXMp1rYBHiS,152000
0.644,0.806,-5.685,0.0817,0.177,0.00454,0.296,0.324,144.872,2NolG4iiuoPfBtofjRdctc,164921
0.728,0.837,-4.545,0.116,0.112,0.0,0.25,0.59,121.998,7nulK6AZKACR2dxLCbQz6S,168566
0.417,0.851,-4.046,0.0544,0.0744,1.3e-05,0.135,0.368,73.032,4YEakHI6sat9bV875QBNcW,194384
0.789,0.793,-7.868,0.109,0.0252,0.00132,0.194,0.78,123.972,6ZqWXWIh6yy2tfJwX0xnO3,156895
0.793,0.828,-7.53,0.0424,0.00619,0.0149,0.195,0.725,119.989,2wz4bHcKZgbfZGzZ0LB2fn,205000
0.517,0.844,-6.105,0.0602,0.0133,0.0056,0.133,0.184,123.911,06ZFfsiywuaqGnYQiUfbyn,223543
0.574,0.794,-4.81,0.058,0.106,0.0,0.103,0.439,104.906,0bMzCNqq4U5pQakqcyfJHR,226857
0.316,0.582,-7.653,0.0601,0.297,0.0,0.387,0.206,154.786,67k9neQm9nlnMnejMpRXSN,219871
0.731,0.711,-6.869,0.0743,0.0681,0.0965,0.453,0.53,123.976,32K4G5jEHKSXpdvqtJyMqp,224000
0.707,0.691,-5.131,0.0455,0.0136,0.021,0.142,0.354,126.007,6TCOYzcdzS4zlfcqv0WCEP,173333
0.776,0.748,-4.542,0.0421,0.0063,0.00129,0.0859,0.374,96.036,5yUMvEnrULn5zjYAmltw4c,227500
0.71,0.516,-5.186,0.035,0.0444,0.000397,0.102,0.419,97.003,53HvRc4rqJa8YmssjH5GKp,180424
0.564,0.612,-8.432,0.0293,0.0265,0.431,0.117,0.109,118.93,1rCfDo29mxjOmMNUKmbK76,197151
0.309,0.687,-6.085,0.0455,0.257,0.0,0.104,0.11,150.074,0Uyi3DHJMoGURtYihR6LAN,267200
0.533,0.855,-9.132,0.0379,0.132,0.00375,0.114,0.248,122.969,5fzSnfMrh4x6HPjJKgXkjj,210732
0.73,0.519,-10.118,0.0556,0.536,0.00569,0.135,0.154,117.999,7ptHMwc3zT9qudXy668WDK,199322
0.673,0.698,-7.549,0.035,0.514,0.365,0.0905,0.45,118.012,0dPCSrtlGF3u1ZmsCAypyA,133220
0.71,0.827,-5.351,0.045,0.083,0.0481,0.0886,0.601,109.995,3NQ4j0kY3lX8kbUfhS8GZV,295436
0.697,0.851,-5.167,0.0595,0.0278,1.73e-05,0.108,0.392,121.001,2XqUheri1UqUWzzMGIN2fW,154731
0.678,0.776,-7.025,0.0375,0.0378,0.0127,0.112,0.0433,120.018,45VICFveHN4B9Rigyh9WA1,165000
0.697,0.841,-4.515,0.043,0.00628,0.013,0.203,0.539,109.983,6JVJveEV6OIdHNQ7byExRh,181115
0.616,0.484,-8.958,0.133,0.301,0.17,0.121,0.224,128.409,5ceI7bBnsYKHgel9YbBwAX,206123
0.526,0.92,-4.493,0.0358,0.0524,0.0232,0.121,0.468,134.988,2kPnS1YwvdyJM1f440hbDw,195556
0.743,0.587,-9.174,0.0782,0.114,0.0287,0.0746,0.537,143.994,5wb8h2gUzyhmCwOtGp29z4,185480
0.63,0.82,-7.534,0.034,0.218,4.06e-05,0.147,0.397,126.015,7rK7bQV2giqvHymQDyI5hY,175293
0.782,0.853,-6.006,0.0599,0.00015,0.289,0.0788,0.563,125.993,0FZnUKsmGA6kPwi0NShlBy,214335
0.542,0.402,-6.065,0.0359,0.0554,0.0,0.117,0.18,90.07,2VSPDYhB0070TTuL0ySE7b,219667
0.767,0.543,-12.701,0.076,0.46,0.846,0.0952,0.555,109.172,7lrRFHIvCkqWt0C4UZu0tr,335043
0.777,0.827,-5.744,0.0322,0.0372,0.00228,0.275,0.619,122.061,1xN6sq9RPSakAs4FlSsnhM,145697
0.542,0.889,-6.561,0.0612,0.078,0.00025,0.317,0.432,127.987,3ngQbhj4jDCpEaxYxlrAIQ,276563
0.616,0.757,-9.563,0.0576,0.0183,0.143,0.311,0.136,120.014,0ctq8t9Yp8eLidtDay5H6K,260250
0.531,0.824,-3.957,0.0676,0.00493,0.0,0.21,0.278,128.001,0KCTz5CgMquA0rbREbLHVr,191250
0.637,0.866,-2.693,0.0356,0.367,0.0,0.0595,0.41,123.995,55dEeQaniZNKnePkzZNJGg,207755
0.691,0.847,-7.465,0.0445,0.0765,7.72e-05,0.224,0.876,123.941,0xFuZlwE5hugBECRF5ZI5o,203642
0.707,0.738,-7.902,0.0341,0.00241,0.0149,0.106,0.117,122.991,2Me5ovqaW3PKDYPBlXwq8a,318073
0.548,0.795,-7.323,0.372,0.202,0.0265,0.118,0.303,116.351,2UPyrucm3iRB0VW2uMNfB0,182542
0.601,0.853,-5.119,0.0467,0.0728,0.0,0.0889,0.323,128.076,28nXyID0HPs6t1H8113aJw,206071
0.626,0.895,-2.136,0.0785,0.0169,0.000352,0.285,0.4,144.97,5VJuzCF7u2Q7G9hYvtd6f6,210207
0.631,0.675,-5.778,0.329,0.172,0.46,0.29,0.453,139.962,3At9iZJpHFkIsVFO4IKe4u,233142
0.554,0.922,-5.384,0.0994,0.012,0.543,0.154,0.142,170.015,29ytM04QyJTJWVzod8J75t,199147
0.621,0.907,-0.225,0.193,0.0214,7.35e-05,0.147,0.312,150.233,7l0isAHLcKGHnEuHblcyvx,156800
0.547,0.952,-1.3,0.0957,0.0224,0.00129,0.317,0.266,146.062,6ZQHhBaGgwX2zourh1J5Ie,258082
0.698,0.955,-0.194,0.0662,0.0748,0.0107,0.119,0.305,146.948,27GuBokZqZ72HfLYvqmJrf,143673
0.743,0.986,-3.117,0.0914,0.0573,0.0286,0.122,0.185,141.997,5zJkRl2lsuP1bD1djEodCZ,162254
0.536,0.782,-3.164,0.0539,0.0498,0.00914,0.0773,0.183,150.131,6wPBOv9UlysxoASQgRPPkU,291635
0.453,0.917,-3.471,0.0769,0.00133,0.000679,0.127,0.125,149.92,71B802cRMsrJ0GuzJH8q8o,190824
0.5,0.998,-2.345,0.207,0.000753,0.8,0.236,0.481,149.941,5rkJBRvyemuXYBffHZCdPa,157767
0.711,0.959,-3.313,0.126,0.0413,0.0214,0.41,0.434,139.996,2mHY0y8Gw7dtsTYHX7fjvy,133714
0.584,0.948,-2.247,0.0769,0.013,0.00133,0.126,0.398,140.103,3FBwxitVZMIu6cOJHujOwR,218143
0.561,0.837,-0.185,0.123,0.0394,0.0,0.0966,0.447,144.968,2qBfIoBC5QJj6CvMwct8OG,194897
0.641,0.921,-1.982,0.0308,0.00151,0.615,0.251,0.207,139.999,0zOqoAh2thAbmju80p850h,240381
0.305,0.931,-1.23,0.137,0.0372,0.467,0.21,0.0361,144.598,255aqjr60zsuqvu7yJPUZM,178759
0.462,0.742,-2.865,0.0431,0.00931,0.000171,0.64,0.119,127.927,6647nIIdCk4bIhgAowggN3,259150
0.356,0.853,-4.231,0.0717,0.00464,0.376,0.132,0.118,149.993,4QwU0k7uWf4yG104CAEsCv,276800
0.629,0.89,-1.444,0.0925,0.39,0.0,0.0966,0.395,75.024,5Dmk7WSDEIywhhXKq7lP3j,212000
0.558,0.963,-3.056,0.319,0.0234,0.878,0.133,0.0665,146.96,32C0l5Z0RDRfvWVlLXwOhr,156735
0.678,0.992,-0.644,0.096,0.123,0.709,0.629,0.761,150.07,6HYx52WlKFIQxiOJg1eY2n,130100
0.679,0.925,-5.689,0.0593,0.000477,0.776,0.0747,0.347,145.098,7e9hK7EA6ErF1FfARROJQE,213517
0.596,0.899,-0.66,0.138,0.226,0.39,0.567,0.223,144.965,1UJdnazAX240LtuwBA2wcY,199655
0.555,0.983,-2.073,0.127,0.00139,0.137,0.84,0.607,150.034,0L7sgiVeptb1JBYdlGowEE,174400
0.582,0.78,-4.519,0.0506,0.00365,0.0447,0.111,0.227,142.022,1F1yF2KSilU2YLOMuYYf71,223099
0.56,0.937,-2.631,0.101,0.000765,7.09e-05,0.474,0.259,139.957,3nwiXEeuhYGWszEWPOzvK4,192857
0.637,0.952,-1.34,0.222,0.00471,0.0534,0.333,0.331,139.876,2VXSei3puBk9C8EW5v1MmF,212259
0.75,0.895,-5.786,0.133,0.0312,0.338,0.483,0.251,130.033,6YsT7iK2yKRamjUI0Gt5Rh,155077
0.58,0.914,-4.325,0.224,0.00802,0.0712,0.388,0.373,149.969,73yiAXig9qPlUYYAQGTT8F,180194
0.562,0.934,-3.022,0.0478,0.122,0.00131,0.384,0.0734,140.026,6qxOL5Opjw8rVp3xMsR9os,226286
0.526,0.896,-3.598,0.0455,0.000459,0.00102,0.119,0.424,150.075,45PEs9rgK7Q4gcxwOsPM4o,308400
0.481,0.776,-6.215,0.0571,0.0195,1.56e-06,0.491,0.175,149.914,6Rzv2CVwDi7hYnVU5wKcXe,243400
0.608,0.856,-1.064,0.155,0.00738,0.11,0.34,0.543,174.149,0ViI8m9JgQlADPjsP0Nxo2,223448
0.626,0.915,-2.466,0.0528,0.0342,0.00238,0.0893,0.123,150.055,2vP8axvS6mqgnPwwxMARPs,166400
0.624,0.874,-2.578,0.249,0.157,0.0,0.346,0.762,71.657,1zk2MkgS2evrY0py2bWjiT,205594
0.556,0.939,-0.895,0.0437,0.0018,0.0753,0.191,0.0811,150.044,7jbpjSAkXw829j8zGcTL2M,186000
0.784,0.839,-1.809,0.181,0.00151,0.276,0.166,0.54,145.05,6NrvGvEN9o6LutTMfvjNCQ,264000
0.605,0.984,-0.929,0.0906,0.00612,1.34e-05,0.468,0.542,149.861,6S0HcckkiDavLekQGotRSM,220800
0.511,0.877,-5.718,0.0846,0.000829,8.91e-05,0.378,0.239,160.052,7ztFTiaEtc1TF5AV9909Bb,289481
0.313,0.916,-4.218,0.0571,0.00639,1.39e-05,0.14,0.117,75.405,70GVGpU0PCNX5op7l3qYTp,160000
0.474,0.803,-3.183,0.0808,0.0918,0.0,0.244,0.24,170.004,3DWH2ElS137GfWMzGcXVp2,303882
0.31,0.978,0.867,0.45,0.0363,0.0102,0.157,0.185,74.268,20HSKZ4jG733BYqSDFTPgW,161600
0.796,0.764,-2.948,0.0626,0.000209,0.274,0.144,0.132,142.066,7wQc8LHQueTVPqUDzP6Yvr,182535
0.563,0.988,0.047,0.152,0.00235,0.00386,0.244,0.142,127.931,77elxudyDSnfEGEoEwI5Ix,166875
0.506,0.993,-0.394,0.474,0.105,0.101,0.473,0.198,75.018,4alPbFkCasI3admYNY3JvO,172800
0.496,0.986,-0.834,0.112,0.000929,0.722,0.0821,0.327,149.99,5iy9QH67HXDjgThOthkDeV,252800
0.472,0.951,-0.941,0.12,0.0121,0.00714,0.237,0.218,75.119,5n5d39gcjEstUpM6kadJYF,249600
0.381,0.956,-1.869,0.12,0.000198,0.356,0.0702,0.23,149.994,6pFjkMjATusw4VfpxZ6tAy,222400
0.381,0.974,-1.674,0.533,0.00012,0.843,0.254,0.224,178.214,6YE2DSWUhMkJBZgWv17fv6,180674
0.411,0.777,-4.871,0.0675,0.129,0.0154,0.112,0.151,139.758,0TI191mYlDr4wOpuqDWcZS,223304
0.663,0.925,-1.686,0.165,0.286,0.0128,0.159,0.111,140.067,2BPxRZ38SsDjqJZhGTRuZr,228000
0.646,0.983,-3.735,0.0506,0.0596,0.773,0.343,0.418,139.992,5yfMqK3OwtN6m7RDiUhTNr,255954
0.487,0.925,-3.755,0.306,0.00604,1.05e-06,0.414,0.5,140.149,1gf1zXY3P0YVhU3OVMMUDo,158036
0.529,0.66,-7.508,0.0792,0.0191,0.00127,0.116,0.443,139.697,0qNl3TYeofPSRrTwPeHUpd,228000
0.47,0.747,-6.162,0.0509,0.124,0.0,0.0826,0.187,139.934,4rGJKqbPpn5HUhMKeZMFhe,232316
